lang,page_id,title,latest_rev_id,bytes,stratum
sr,4161264,Velvičija,29241804,17114,medium
sr,4108225,Varijacijski račun,30858944,18576,medium
sr,4355125,Yandere Simulator,29243079,17734,medium
sr,4132634,Ventilatorom uzrokovana upala pluća,30489251,14310,medium
sr,3935371,Univerzitet Al Karauin,30739894,20755,medium
sr,1368637,Unigine,30001873,12590,medium
sr,1425372,Vinska mušica,30740311,23623,medium
sr,4305387,Wit Studio,30944410,16468,medium
sr,4392780,WGL4,29242618,16930,medium
sr,4181498,Univerzitet u Kolkati,30858912,19483,medium
sr,4585465,Windows Media Player,29009511,21659,medium
sr,4281814,WayV (група),30494480,12870,medium
sr,4154434,Vjasa,30549012,17863,medium
sr,1297421,WebKit,30053586,32139,medium
sr,3893114,Umak,30938693,18406,medium
sr,4159349,Valmiki,30839819,18291,medium
sr,1344983,Web2py,29242729,37904,medium
sr,116828,Vodafone,30859074,19400,medium
sr,4157546,Vilijam Vikri,30938967,20092,medium
sr,1269586,Windows Phone,29242853,31781,medium
sr,3869088,Vera u procesu ozdravljenja bolesnika,30458553,25660,medium
sr,4189353,Univerzitet u Kairu,30927946,17858,medium
sr,4190927,Univerzitet Pjera i Marije Kiri,30553209,18940,medium
sr,705286,Who’s Nailin’ Paylin?,30511506,15735,medium
sr,4004645,Vampirski šišmiši,29241580,18190,medium
sr,1283547,VirtualBox,29242235,11298,medium
sr,4146489,Vladimir Arnold,30944193,18243,medium
sr,270855,WWV (Вагнер),29242640,11359,medium
sr,1984545,"Urgentni centar (američka TV serija, 10. sezona)",29241226,17563,medium
sr,4093528,Vojna strategija,30934793,21682,medium
sr,570377,Višak zaposlenih,29242334,11548,medium
sr,576595,Virus mozaika duvana,30458612,11788,medium
sr,4330174,Yakuza (франшиза),29848274,16586,medium
sr,4005619,Vakuum pumpa za penis,30888638,10418,medium
sr,4049482,Vriština,30553304,19219,medium
sr,1299231,XPath,29242967,33231,medium
sr,302645,Windows 7,30471934,58445,medium
sr,4179300,West (muzička grupa),29951551,10099,medium
sr,25,XML,29980887,46799,medium
sr,308076,Wii Remote,29242824,33205,medium
sr,4103333,Vassacyon,30457447,35561,medium
sr,4149064,Unturned,30890473,14822,medium
sr,748795,XMLHttpRequest,29242955,23928,medium
sr,4070930,V. G. Grejs,30924438,18072,medium
sr,4139809,Vladimir Becić,30660097,10413,medium
sr,4065460,Univerzitet Mičigena,30739900,17706,medium
sr,4598117,Windows-1251,29984295,49534,medium
sr,4182711,Ventrikularna ekstrasistola,29291891,17146,medium
sr,1616479,"Urgentni centar (američka TV serija, 2. sezona)",29241232,14941,medium
sr,3932421,Vojadžerova zlatna ploča,29242431,15423,medium
sr,4093347,Vikinško doba,30442816,19204,medium
sr,4612745,Windows Subsystem for Linux,30192747,21559,medium
sr,4644712,XRP,30814802,15440,medium
sr,4313672,Victoria II,30895217,30843,medium
sr,4157363,While She Sleeps,30740729,12591,medium
sr,190398,YU grupa,30909165,16977,medium
sr,2089161,"Urgentni centar (američka TV serija, 13. sezona)",29241229,25065,medium
sr,4598123,Windows Cyrillic + German,29984296,19389,medium
sr,4176780,Velika kineska glad,30081838,19931,medium
sr,1260596,Utvrđivanje smrti,29291395,18561,medium
sr,397063,Underworld (muzička grupa),30858899,17170,medium
sr,1398002,W3C API геолокација,29973368,10910,medium
sr,4007923,Velociraptor,30553809,19622,medium
sr,4518381,Uwu,28823176,10853,medium
sr,4187537,Univerzitet u Kjotu,30739909,24169,medium
sr,4549272,Volter Pits,30740603,10440,medium
sr,3935676,Vazdušna evakuacija ranjenika i bolesnika u NOB,30432413,12902,medium
sr,1828926,Vespa,30858999,16776,medium
sr,4107465,Vašington Irving,30879911,19316,medium
sr,4366824,WorldBox,29242892,12207,medium
sr,4616169,Welcommoides,30892385,11448,medium
sr,4150935,Woocommerce,30859137,12557,medium
sr,59841,V-2,30886245,32145,medium
sr,124366,World of Warcraft,30740769,35202,medium
sr,59786,Van Gogh (музичка група),30546804,19840,medium
sr,742931,Vagner-Fišerov algoritam,29241452,10214,medium
sr,140083,Vektorski proizvod,30549627,17678,medium
sr,1402796,Vojno-industrijski kompleks,30936948,24581,medium
sr,525023,Windows 98,29334950,32999,medium
sr,4151661,Webtoon,30483575,24839,medium
sr,185420,Џон Траволта,30892231,53422,long
sr,4180150,Џохор,30420777,81149,long
